type,geometry.type,geometry.coordinates,properties.description.name,properties.description.id,properties.description.url,properties.latest-images,properties.description.type,properties.description.ptz,properties.description.fov_center,properties.description.sponsor,properties.description.network,properties.description.isp,properties.description.attribution,properties.description.zoom_current,properties.description.fov,properties.description.activated_at,properties.description.ProdNbr,properties.description.fov_lft,properties.description.county,properties.description.is_patrol_mode,properties.description.lastupdate,properties.description.region,properties.description.last_movement_at,properties.description.tilt_current,properties.description.fov_rt,properties.description.state,properties.description.is_currently_patrolling,properties.description.az_current
Feature,Point,"[-121.289658, 39.277214, 0.58]",High Plateau,Axis-HighPlateau,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-HighPlateau', 'thumbnail': 'image?thumbnail=false&name=Axis-HighPlateau'}]]",Feature,1.0,"[-120.355812, 39.480847]",PGE,tahoe,Digitalpath,AlertWildfire,1.0,62.98,2019-10-31 12:00:00,Q6055-E,"[-120.630377, 39.828674]",Yuba,0.0,4.0,NEU,2022-06-02 22:26:15,-8.51,"[-120.358431, 39.073828]",CA,0.0,73.95
Feature,Point,"[-121.167557, 39.281597, 0.651]",Barr Ranch 1,Axis-BarrRanch,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-BarrRanch', 'thumbnail': 'image?thumbnail=false&name=Axis-BarrRanch'}]]",Feature,1.0,"[-121.02787, 40.023846]",PGE,tahoe,Digitalpath,AlertWildfire,1.0,62.98,2019-11-05 12:00:00,Q6055-E,"[-121.554482, 39.969847]",Nevada,0.0,5.0,NEU,2022-05-19 02:39:48,-4.51,"[-120.543609, 39.857072]",CA,0.0,8.2
Feature,Point,"[-121.167557, 39.281597, 0.63]",Barr Ranch 2,Axis-BarrRanch2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-BarrRanch2', 'thumbnail': 'image?thumbnail=false&name=Axis-BarrRanch2'}]]",Feature,1.0,"[-121.990973, 38.889162]",PGE,tahoe,Digitalpath,AlertWildfire,15.0,65.1,2022-01-28 18:53:24,Q6075-E,"[-121.816234, 38.726258]",Nevada,1.0,1.0,NEU,2022-06-02 22:38:57,10.98,"[-122.100795, 39.083563]",CA,0.0,238.71
Feature,Point,"[-120.328888, 39.28772, 2.553]",Mt. Lincoln,Axis-Lincoln,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Lincoln', 'thumbnail': 'image?thumbnail=false&name=Axis-Lincoln'}]]",Feature,1.0,"[-120.690164, 39.984207]",AlertWildfire,tahoe,NSL,AlertWildfire,1.0,65.1,2016-01-10 12:00:00,Q6075-E,"[-121.119875, 39.723665]",Placer,0.0,17712265.0,NEU,2021-11-12 22:14:51,-7.68,"[-120.143861, 40.024068]",CA,0.0,338.34
Feature,Point,"[-120.562813, 39.305775, 1.959]",Cisco Buttes 1,Axis-CiscoButtes1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-CiscoButtes1', 'thumbnail': 'image?thumbnail=false&name=Axis-CiscoButtes1'}]]",Feature,1.0,"[-121.423331, 38.963741]",PGE,tahoe,Digitalpath,AlertWildfire,1.0,62.98,2019-10-04 12:00:00,Q6055-E,"[-121.066836, 38.666231]",Placer,0.0,5.0,NEU,2022-05-25 15:23:46,-5.98,"[-121.529722, 39.362318]",CA,0.0,243.14
Feature,Point,"[-120.562813, 39.305775, 1.959]",Cisco Buttes 2,Axis-CiscoButtes2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-CiscoButtes2', 'thumbnail': 'image?thumbnail=false&name=Axis-CiscoButtes2'}]]",Feature,1.0,"[-121.361795, 39.733128]",PGE,tahoe,Digitalpath,AlertWildfire,1.0,62.98,2019-10-04 12:00:00,Q6055-E,"[-121.530874, 39.347554]",Placer,1.0,5.0,NEU,2022-05-06 06:40:26,-6.73,"[-120.953475, 39.992816]",CA,0.0,304.99
Feature,Point,"[-121.380676, 39.3134, 0.341]",Paynes Peak,Axis-Paynes,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Paynes', 'thumbnail': 'image?thumbnail=false&name=Axis-Paynes'}]]",Feature,1.0,"[-121.380505, 40.0634]",PGE,tahoe,Digitalpath,AlertWildfire,1.0,62.98,2019-10-23 12:00:00,Q6055-E,"[-121.891572, 39.951906]",Yuba,0.0,4.0,NEU,2022-06-03 08:50:02,-5.98,"[-120.86949, 39.951768]",CA,0.0,0.01
Feature,Point,"[-121.328995, 39.329578, 0.499]",Jacobs Ladder,Axis-JacobsLadder,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-JacobsLadder', 'thumbnail': 'image?thumbnail=false&name=Axis-JacobsLadder'}]]",Feature,1.0,"[-120.474789, 38.977817]",PGE,tahoe,Digitalpath,AlertWildfire,1.0,65.1,2020-10-02 12:00:00,Q6075-E,"[-120.362024, 39.38899]",Yuba,0.0,3.0,NEU,2022-06-02 23:52:32,-5.57,"[-120.852285, 38.677452]",CA,0.0,117.7
Feature,Point,"[-121.234253, 39.332741, 0.713]",Oregon House,Axis-OregonHouse,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-OregonHouse', 'thumbnail': 'image?thumbnail=false&name=Axis-OregonHouse'}]]",Feature,1.0,"[-122.186858, 39.196557]",PGE,tahoe,Digitalpath,AlertWildfire,1.0,65.1,2020-07-31 12:00:00,Q6075-E,"[-121.941603, 38.821877]",Yuba,0.0,4.0,NEU,2022-06-06 00:13:25,-3.57,"[-122.134456, 39.614963]",CA,0.0,259.84
Feature,Point,"[-120.535828, 39.33884, 2.387]",Signal Peak NVCO 1,Axis-SignalPeakNV1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-SignalPeakNV1', 'thumbnail': 'image?thumbnail=false&name=Axis-SignalPeakNV1'}]]",Feature,1.0,"[-121.505277, 39.361518]",CALFIRE,tahoe,Digitalpath,AlertWildfire,1.0,65.1,2020-06-15 12:00:00,Q6075-E,"[-121.366753, 38.955111]",Nevada,0.0,3.0,NEU,2022-05-25 15:25:55,-12.93,"[-121.33903, 39.761863]",CA,0.0,272.04
Feature,Point,"[-120.535828, 39.33884, 2.387]",Signal Peak NVCO 2,Axis-SignalPeakNV2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-SignalPeakNV2', 'thumbnail': 'image?thumbnail=false&name=Axis-SignalPeakNV2'}]]",Feature,1.0,"[-119.594733, 39.523601]",CALFIRE,tahoe,Digitalpath,AlertWildfire,257.0,65.1,2020-06-15 12:00:00,Q6075-E,"[-119.698579, 39.720275]",Nevada,1.0,3.0,NEU,2022-05-25 15:27:45,-6.22,"[-119.56688, 39.312376]",CA,0.0,75.44
Feature,Point,"[-120.281319, 39.345982, 2.385]",Tahoe Donner,Axis-TahoeDonner,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-TahoeDonner', 'thumbnail': 'image?thumbnail=false&name=Axis-TahoeDonner'}]]",Feature,1.0,"[-119.546742, 39.837994]",TahoeProsperityCtr,tahoe,NSL,AlertWildfire,1.0,65.1,2020-07-28 12:00:00,Q6075-E,"[-120.007586, 40.06581]",Nevada,0.0,2.0,NEU,2022-05-27 15:57:23,-2.25,"[-119.321077, 39.455227]",CA,0.0,48.77
Feature,Point,"[-120.195396, 39.352402, 2.05]",Alder Hill,Axis-AlderHill,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-AlderHill', 'thumbnail': 'image?thumbnail=false&name=Axis-AlderHill'}]]",Feature,1.0,"[-119.225509, 39.34877]",NVEnergy,tahoe,NSL,AlertWildfire,1.0,65.1,2021-02-16 12:00:00,Q6075-E,"[-119.373361, 39.753377]",Nevada,0.0,5.0,NEU,2022-05-31 19:58:26,-6.0,"[-119.382257, 38.946369]",CA,0.0,89.97
Feature,Point,"[-121.177597, 39.389599, 1.026]",Oregon Peak 1,Axis-OregonPeak1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-OregonPeak1', 'thumbnail': 'image?thumbnail=false&name=Axis-OregonPeak1'}]]",Feature,1.0,"[-121.776954, 39.981005]",PGE,tahoe,Digitalpath,AlertWildfire,1.0,62.98,2019-09-08 12:00:00,Q6055-E,"[-122.08853, 39.651773]",Yuba,0.0,3.0,NEU,2022-06-06 00:10:13,-2.24,"[-121.284733, 40.135064]",CA,0.0,322.24
Feature,Point,"[-121.177597, 39.389599, 1.026]",Oregon Peak 2,Axis-OregonPeak2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-OregonPeak2', 'thumbnail': 'image?thumbnail=false&name=Axis-OregonPeak2'}]]",Feature,1.0,"[-120.34832, 39.782103]",PGE,tahoe,Digitalpath,AlertWildfire,1.0,65.1,2019-09-08 12:00:00,Q6075-E,"[-120.753703, 40.065038]",Yuba,1.0,3.0,NEU,2022-06-04 19:19:45,0.49,"[-120.20741, 39.376015]",CA,0.0,58.18
Feature,Point,"[-121.38633, 39.404285, 0.399]",La Porte,Axis-LaPorte,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-LaPorte', 'thumbnail': 'image?thumbnail=false&name=Axis-LaPorte'}]]",Feature,1.0,"[-120.920095, 40.063033]",PGE,shastamodoc,Digitalpath,AlertWildfire,1.0,65.1,2020-09-25 12:00:00,Q6075-E,"[-121.457168, 40.152307]",Butte,0.0,3.0,BTU,2022-06-02 23:53:51,0.65,"[-120.533279, 39.765244]",CA,0.0,28.41
Feature,Point,"[-121.197906, 39.423019, 1.02]",Siller Bros Tower,Axis-SillerBrosTower,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-SillerBrosTower', 'thumbnail': 'image?thumbnail=false&name=Axis-SillerBrosTower'}]]",Feature,1.0,"[-122.07886, 39.741642]",PGE,tahoe,Digitalpath,AlertWildfire,2581.0,62.98,2019-11-05 12:00:00,Q6055-E,"[-122.112624, 39.678069]",Yuba,0.0,3.0,NEU,2022-06-02 22:59:26,-0.17,"[-122.037608, 39.80256]",CA,0.0,295.42
Feature,Point,"[-121.037498, 39.424278, 0.976]",Lohman Ridge (Pike),Axis-Pike,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Pike', 'thumbnail': 'image?thumbnail=false&name=Axis-Pike'}]]",Feature,1.0,"[-120.812525, 38.694905]",PGE,tahoe,Geolinks,AlertWildfire,1.0,62.98,2019-03-22 12:00:00,Q6055-E,"[-120.355774, 38.892229]",Yuba,0.0,4.0,NEU,2022-06-02 20:51:20,-8.44,"[-121.333704, 38.710406]",CA,0.0,166.46
Feature,Point,"[-120.311867, 39.426414, 2.557]",Sage Hen,Axis-Sagehen5,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Sagehen5', 'thumbnail': 'image?thumbnail=false&name=Axis-Sagehen5'}]]",Feature,1.0,"[-119.987162, 40.133686]",AlertWildfire,tahoe,NSL,AlertWildfire,66.0,65.1,2016-01-10 12:00:00,Q6075-E,"[-120.259556, 40.175336]",Nevada,0.0,12405.0,NEU,2022-05-30 16:45:53,-9.79,"[-119.741583, 40.034815]",CA,0.0,19.33
Feature,Point,"[-121.003593, 39.433624, 1.023]",Poplar Lane,Axis-PoplarLane,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-PoplarLane', 'thumbnail': 'image?thumbnail=false&name=Axis-PoplarLane'}]]",Feature,1.0,"[-121.97428, 39.458643]",PGE,tahoe,Digitalpath,AlertWildfire,1539.0,65.1,2020-10-07 12:00:00,Q6075-E,"[-121.96836, 39.352315]",Sierra,0.0,3.0,NEU,2022-05-20 13:16:03,-0.1,"[-121.960637, 39.564549]",CA,0.0,272.22
Feature,Point,"[-121.414452, 39.446747, 0.403]",Chinese Wall,Axis-ChineseWall,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-ChineseWall', 'thumbnail': 'image?thumbnail=false&name=Axis-ChineseWall'}]]",Feature,1.0,"[-120.781884, 38.879338]",PGE,shastamodoc,Digitalpath,AlertWildfire,1.0,65.1,2020-05-19 12:00:00,Q6075-E,"[-120.485639, 39.231166]",Butte,0.0,5.0,BTU,2022-06-03 08:51:26,-1.68,"[-121.272566, 38.704879]",CA,0.0,138.96
Feature,Point,"[-121.58242, 39.462749, 0.072]",South Oroville,Axis-SouthOroville,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-SouthOroville', 'thumbnail': 'image?thumbnail=false&name=Axis-SouthOroville'}]]",Feature,1.0,"[-121.444566, 40.205241]",PGE,shastamodoc,Digitalpath,AlertWildfire,1.0,65.1,2020-10-02 12:00:00,Q6075-E,"[-121.988971, 40.144624]",Butte,0.0,2.0,BTU,2022-06-05 17:02:42,-0.26,"[-120.944739, 40.030298]",CA,0.0,8.07
Feature,Point,"[-121.408897, 39.469601, 0.66]",Rattlesnake Peak 2,Axis-RattlesnakePeak2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-RattlesnakePeak2', 'thumbnail': 'image?thumbnail=false&name=Axis-RattlesnakePeak2'}]]",Feature,1.0,"[-121.899266, 40.118095]",PGE,shastamodoc,Digitalpath,AlertWildfire,257.0,65.1,2022-01-25 22:55:41,Q6075-E,"[-122.116278, 39.985865]",Butte,1.0,2.0,BTU,2022-06-06 03:42:11,-3.0,"[-121.64186, 40.197954]",CA,1.0,330.0
Feature,Point,"[-121.408897, 39.469601, 0.661]",Rattlesnake Peak 1,Axis-RattlesnakePeak,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-RattlesnakePeak', 'thumbnail': 'image?thumbnail=false&name=Axis-RattlesnakePeak'}]]",Feature,1.0,"[-122.00275, 40.064703]",PGE,shastamodoc,Digitalpath,AlertWildfire,3898.0,62.98,2019-10-25 12:00:00,Q6055-E,"[-122.048947, 40.03561]",Butte,0.0,4.0,BTU,2022-06-03 19:30:26,-3.99,"[-121.954282, 40.091563]",CA,0.0,322.7
Feature,Point,"[-120.844894, 39.511467, 1.709]",Ruby Bluff 2,Axis-RubyBluff2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-RubyBluff2', 'thumbnail': 'image?thumbnail=false&name=Axis-RubyBluff2'}]]",Feature,1.0,"[-120.007103, 39.134019]",PGE,tahoe,Digitalpath,AlertWildfire,257.0,65.1,2021-08-29 12:00:00,Q6075-E,"[-119.902752, 39.330349]",Sierra,1.0,1.0,NEU,2022-06-06 03:42:10,-3.0,"[-120.177537, 38.968005]",CA,1.0,119.95
Feature,Point,"[-120.454399, 34.499401, 0.339]",Dangermond 2,Axis-Dangermond2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Dangermond2', 'thumbnail': 'image?thumbnail=false&name=Axis-Dangermond2'}]]",Feature,1.0,"[-119.669728, 34.122003]",PGE,centralcoast,Kiza,AlertWildfire,257.0,65.1,2020-08-14 12:00:00,Q6075-E,"[-119.5722, 34.318409]",SantaBarbara,1.0,2.0,SBC,2022-06-06 03:42:04,-6.0,"[-119.829313, 33.955898]",CA,1.0,119.99
Feature,Point,"[-120.454399, 34.499401, 0.339]",Dangermond 1,Axis-Dangermond1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Dangermond1', 'thumbnail': 'image?thumbnail=false&name=Axis-Dangermond1'}]]",Feature,1.0,"[-120.30569, 35.239411]",PGE,centralcoast,Kiza,AlertWildfire,1.0,65.1,2020-08-14 12:00:00,Q6075-E,"[-120.816351, 35.188065]",SantaBarbara,0.0,3.0,SBC,2022-05-13 02:10:05,-8.89,"[-119.842885, 35.056377]",CA,0.0,9.32
Feature,Point,"[-120.186157, 34.557392, 0.31]",HWY 101 Blueberry 2,Axis-Hwy101Blueberry2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Hwy101Blueberry2', 'thumbnail': 'image?thumbnail=false&name=Axis-Hwy101Blueberry2'}]]",Feature,1.0,"[-120.978397, 34.929837]",PGE,centralcoast,Kiza,AlertWildfire,257.0,65.1,2020-08-14 12:00:00,Q6075-E,"[-121.072712, 34.732136]",SantaBarbara,1.0,3.0,SBC,2022-06-06 03:42:09,-6.0,"[-120.819757, 35.097758]",CA,1.0,300.0
Feature,Point,"[-120.186157, 34.557392, 0.31]",HWY 101 Blueberry 1,Axis-Hwy101Blueberry1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Hwy101Blueberry1', 'thumbnail': 'image?thumbnail=false&name=Axis-Hwy101Blueberry1'}]]",Feature,1.0,"[-120.323165, 33.816004]",PGE,centralcoast,Kiza,AlertWildfire,63.0,65.1,2020-08-14 12:00:00,Q6075-E,"[-120.067633, 33.813828]",SantaBarbara,0.0,3.0,SBC,2022-06-05 23:20:56,-1.57,"[-120.567996, 33.877093]",CA,0.0,188.73
Feature,Point,"[-120.498901, 34.841499, 0.318]",San Antonio,Axis-SanAntonio,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-SanAntonio', 'thumbnail': 'image?thumbnail=false&name=Axis-SanAntonio'}]]",Feature,1.0,"[-120.514353, 35.591393]",PGE,centralcoast,SanLuisObispo,AlertWildfire,1.0,62.98,2020-09-25 12:00:00,Q6055-E,"[-120.993036, 35.473397]",SantaBarbara,0.0,7.0,SBC,2022-06-01 20:14:45,-14.28,"[-120.031004, 35.486628]",CA,0.0,359.04
Feature,Point,"[-120.505302, 34.865398, 0.251]",Orcutt 1,Axis-Orcutt1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Orcutt1', 'thumbnail': 'image?thumbnail=false&name=Axis-Orcutt1'}]]",Feature,1.0,"[-119.592123, 34.835286]",PGE,centralcoast,PeakWifi,AlertWildfire,1.0,65.1,2021-08-13 12:00:00,Q6075-E,"[-119.714127, 35.243606]",SantaBarbara,0.0,3.0,SBC,2022-06-05 01:21:44,2.49,"[-119.756675, 34.437325]",CA,0.0,92.04
Feature,Point,"[-120.505302, 34.865398, 0.251]",Orcutt 2,Axis-Orcutt2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Orcutt2', 'thumbnail': 'image?thumbnail=false&name=Axis-Orcutt2'}]]",Feature,1.0,"[-119.614102, 35.035451]",PGE,centralcoast,PeakWifi,AlertWildfire,1.0,65.1,2021-08-13 12:00:00,Q6075-E,"[-119.865093, 35.40241]",SantaBarbara,1.0,3.0,SBC,2021-08-13 22:53:22,-2.79,"[-119.64461, 34.615837]",CA,0.0,76.64
Feature,Point,"[-120.489334, 35.17878, 0.445]",Lopez Hill,Axis-LopezHill,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-LopezHill', 'thumbnail': 'image?thumbnail=false&name=Axis-LopezHill'}]]",Feature,1.0,"[-120.681986, 34.445648]",PGE,centralcoast,SanLuisObispo,AlertWildfire,1.0,62.98,2020-03-15 12:00:00,Q6055-E,"[-120.189261, 34.470385]",SanLuisObispo,0.0,359403.0,SLU,2022-05-24 22:10:07,-6.78,"[-121.119322, 34.635101]",CA,0.0,192.23
Feature,Point,"[-120.762711, 35.25296, 0.429]",Prefumo Canyon 2,Axis-PrefumoCanyon2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-PrefumoCanyon2', 'thumbnail': 'image?thumbnail=false&name=Axis-PrefumoCanyon2'}]]",Feature,1.0,"[-121.218292, 34.602585]",PGE,centralcoast,RanchWifi,AlertWildfire,257.0,65.1,2021-08-13 12:00:00,Q6075-E,"[-120.978689, 34.524183]",SanLuisObispo,1.0,2.0,SLU,2022-06-06 03:42:05,-3.0,"[-121.422219, 34.732769]",CA,1.0,210.0
Feature,Point,"[-120.762711, 35.25296, 0.429]",Prefumo Canyon 1,Axis-PrefumoCanyon1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-PrefumoCanyon1', 'thumbnail': 'image?thumbnail=false&name=Axis-PrefumoCanyon1'}]]",Feature,1.0,"[-120.762711, 36.00296]",PGE,centralcoast,RanchWifi,AlertWildfire,1.0,65.1,2021-08-13 12:00:00,Q6075-E,"[-121.260759, 35.884134]",SanLuisObispo,0.0,15041113.0,SLU,2021-12-12 00:57:56,-3.0,"[-120.264663, 35.884134]",CA,0.0,360.0
Feature,Point,"[-120.425179, 35.259979, 0.968]",Hi Mtn 1,Axis-HiMountain1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-HiMountain1', 'thumbnail': 'image?thumbnail=false&name=Axis-HiMountain1'}]]",Feature,1.0,"[-120.92347, 34.630952]",PGE,centralcoast,RanchWifi,AlertWildfire,1.0,65.1,2021-04-05 12:00:00,Q6075-E,"[-120.434551, 34.510018]",SanLuisObispo,0.0,15189360.0,SLU,2021-12-10 17:42:40,-3.49,"[-121.259056, 34.94836]",CA,0.0,213.14
Feature,Point,"[-120.425179, 35.259979, 0.968]",Hi Mtn 2,Axis-HiMountain2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-HiMountain2', 'thumbnail': 'image?thumbnail=false&name=Axis-HiMountain2'}]]",Feature,1.0,"[-119.969422, 34.609669]",PGE,centralcoast,RanchWifi,AlertWildfire,257.0,65.1,2021-04-05 12:00:00,Q6075-E,"[-119.765504, 34.739881]",SanLuisObispo,1.0,19365312.0,SLU,2021-10-25 00:26:56,-3.0,"[-120.209028, 34.531233]",CA,0.0,149.99
Feature,Point,"[-120.678802, 35.301998, 0.1]",San Luis Obispo ECC,Axis-SLOECC,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-SLOECC', 'thumbnail': 'image?thumbnail=false&name=Axis-SLOECC'}]]",Feature,1.0,"[-120.478386, 36.034112]",PGE,centralcoast,SanLuisObispo,AlertWildfire,1.0,62.98,2020-04-10 12:00:00,Q6055-E,"[-120.980807, 36.01072]",SanLuisObispo,0.0,359407.0,SLU,2022-05-25 01:51:38,0.22,"[-120.036472, 35.840081]",CA,0.0,12.48
Feature,Point,"[-120.6558, 35.3605, 0.753]",Cuesta Peak,Axis-CuestaPeak,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-CuestaPeak', 'thumbnail': 'image?thumbnail=false&name=Axis-CuestaPeak'}]]",Feature,1.0,"[-119.924187, 35.817152]",PGE,centralcoast,SanLuisObispo,AlertWildfire,1.0,62.98,2019-11-17 12:00:00,Q6055-E,"[-120.326501, 36.06122]",SanLuisObispo,0.0,8.0,SLU,2022-06-01 16:55:10,-0.77,"[-119.740683, 35.438442]",CA,0.0,52.28
Feature,Point,"[-120.352089, 35.392548, 1.105]",Black Mtn SLO,Axis-BlackMtnSLO,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-BlackMtnSLO', 'thumbnail': 'image?thumbnail=false&name=Axis-BlackMtnSLO'}]]",Feature,1.0,"[-121.260248, 35.516035]",PGE,centralcoast,SanLuisObispo,AlertWildfire,1.0,62.98,2020-07-10 12:00:00,Q6055-E,"[-121.20366, 35.111639]",SanLuisObispo,0.0,7.0,SLU,2022-06-01 16:50:41,-4.39,"[-121.048278, 35.884868]",CA,0.0,279.74
Feature,Point,"[-120.708572, 35.393814, 0.846]",Tassajara Peak,Axis-TassajaraPeak,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-TassajaraPeak', 'thumbnail': 'image?thumbnail=false&name=Axis-TassajaraPeak'}]]",Feature,1.0,"[-120.657378, 36.142663]",PGE,centralcoast,SanLuisObispo,AlertWildfire,12.0,62.98,2020-07-02 12:00:00,Q6055-E,"[-120.910882, 36.125626]",SanLuisObispo,0.0,4.0,SLU,2022-05-20 19:00:25,-4.82,"[-120.407821, 36.102985]",CA,0.0,3.16
Feature,Point,"[-120.746254, 35.454735, 0.492]",Atascadero HWY41 1,Axis-AtascaderoHwy411,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-AtascaderoHwy411', 'thumbnail': 'image?thumbnail=false&name=Axis-AtascaderoHwy411'}]]",Feature,1.0,"[-119.92692, 35.799675]",PGE,centralcoast,RanchWifi,AlertWildfire,1.0,65.1,2020-12-14 12:00:00,Q6075-E,"[-120.284508, 36.104487]",SanLuisObispo,0.0,3.0,SLU,2022-05-17 01:19:53,-3.57,"[-119.829694, 35.386816]",CA,0.0,62.38
Feature,Point,"[-120.746254, 35.454735, 0.492]",Atascadero HWY41 2,Axis-AtascaderoHwy412,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-AtascaderoHwy412', 'thumbnail': 'image?thumbnail=false&name=Axis-AtascaderoHwy412'}]]",Feature,1.0,"[-121.547354, 35.827093]",PGE,centralcoast,RanchWifi,AlertWildfire,257.0,65.1,2020-12-14 12:00:00,Q6075-E,"[-121.642651, 35.629371]",SanLuisObispo,1.0,2.0,SLU,2022-06-06 03:42:10,-3.0,"[-121.386984, 35.995045]",CA,1.0,300.0
Feature,Point,"[-120.730492, 35.468498, 0.511]",Escabroso 2,Axis-Escabroso2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Escabroso2', 'thumbnail': 'image?thumbnail=false&name=Axis-Escabroso2'}]]",Feature,1.0,"[-121.466225, 35.921802]",PGE,centralcoast,RanchWifi,AlertWildfire,1.0,65.1,2021-04-30 12:00:00,Q6075-E,"[-121.648777, 35.528432]",SanLuisObispo,1.0,3.0,SLU,2022-05-01 00:45:10,-8.86,"[-121.049013, 36.172626]",CA,0.0,307.4
Feature,Point,"[-120.730492, 35.468498, 0.554]",Escabroso 1,Axis-Escabroso1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Escabroso1', 'thumbnail': 'image?thumbnail=false&name=Axis-Escabroso1'}]]",Feature,1.0,"[-121.52764, 35.846648]",PGE,centralcoast,RanchWifi,AlertWildfire,1.0,65.1,2021-04-30 12:00:00,Q6075-E,"[-121.650461, 35.438309]",SanLuisObispo,0.0,2.0,SLU,2022-05-18 00:45:58,-0.13,"[-121.15122, 36.136381]",CA,0.0,300.51
Feature,Point,"[-120.811821, 35.50975, 0.55]",Santa Rita Quarry 1,Axis-SantaRitaQuarry1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-SantaRitaQuarry1', 'thumbnail': 'image?thumbnail=false&name=Axis-SantaRitaQuarry1'}]]",Feature,1.0,"[-120.858228, 36.258807]",PGE,centralcoast,RanchWifi,AlertWildfire,1.0,65.1,2021-04-30 12:00:00,Q6075-E,"[-121.349787, 36.119829]",SanLuisObispo,0.0,3.0,SLU,2022-06-04 23:44:32,-2.65,"[-120.351717, 36.160418]",CA,0.0,357.14
Feature,Point,"[-120.811821, 35.50975, 0.55]",Santa Rita Quarry 2,Axis-SantaRitaQuarry2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-SantaRitaQuarry2', 'thumbnail': 'image?thumbnail=false&name=Axis-SantaRitaQuarry2'}]]",Feature,1.0,"[-120.347509, 36.158448]",PGE,centralcoast,RanchWifi,AlertWildfire,257.0,65.1,2021-04-30 12:00:00,Q6075-E,"[-120.591362, 36.238165]",SanLuisObispo,1.0,3.0,SLU,2022-06-06 03:42:00,-3.0,"[-120.141764, 36.026395]",CA,1.0,29.99
Feature,Point,"[-120.819298, 35.566898, 0.588]",Templeton 1,Axis-Templeton1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Templeton1', 'thumbnail': 'image?thumbnail=false&name=Axis-Templeton1'}]]",Feature,1.0,"[-119.915729, 35.719591]",PGE,centralcoast,RanchWifi,AlertWildfire,1355.0,65.1,2021-05-07 12:00:00,Q6075-E,"[-119.95092, 35.822117]",SanLuisObispo,0.0,3.0,SLU,2022-05-20 23:55:20,0.04,"[-119.898834, 35.614053]",CA,0.0,77.99
